ema_fast,ema_slow,sl,rr,adx,score,pf,ret,dd,wr,n_trades,wf_score,stability
12,48,2.0,2.0,25,0.65,1.0496267052756396,2322.862751753747,12304.970990979287,0.46794871794871795,156,0.7757941252799022,0.5962402903592048
12,48,2.0,2.0,25,0.6,1.0496267052756396,2322.862751753747,12304.970990979287,0.46794871794871795,156,0.7757941252799022,0.5962402903592048
12,48,2.0,5.0,25,0.6,1.3065106158525523,20415.085619668513,16496.65780089778,0.4453125,128,0.7615666982760627,0.5962402903592048
12,48,2.0,5.0,25,0.55,1.3065106158525523,20415.085619668513,16496.65780089778,0.4453125,128,0.7615666982760627,0.5962402903592048
12,48,2.0,5.0,25,0.65,1.3065106158525523,20415.085619668513,16496.65780089778,0.4453125,128,0.7615666982760627,0.5962402903592048
12,48,2.0,5.0,28,0.55,1.3065106158525523,20415.085619668513,16496.65780089778,0.4453125,128,0.7615666982760627,0.5962402903592048
12,48,2.0,5.0,28,0.6,1.3065106158525523,20415.085619668513,16496.65780089778,0.4453125,128,0.7615666982760627,0.5962402903592048
12,48,2.0,5.0,28,0.65,1.3065106158525523,20415.085619668513,16496.65780089778,0.4453125,128,0.7615666982760627,0.5962402903592048
10,40,2.0,2.5,28,0.55,1.0012551864726664,63.60040692496233,14351.693496061082,0.45985401459854014,137,0.6691604532083146,0.5962402903592048
10,40,2.0,2.5,28,0.6,1.0012551864726664,63.60040692496233,14351.693496061082,0.45985401459854014,137,0.6691604532083146,0.5962402903592048
10,40,2.0,2.5,28,0.65,1.0012551864726664,63.60040692496233,14351.693496061082,0.45985401459854014,137,0.6691604532083146,0.5962402903592048
10,40,2.0,2.5,25,0.6,0.9537343362462628,-2461.091733995117,14351.693496061082,0.45985401459854014,137,0.6276019639551613,0.5962402903592048
10,40,2.0,2.5,25,0.55,0.9537343362462628,-2461.091733995117,14351.693496061082,0.45985401459854014,137,0.6276019639551613,0.5962402903592048
10,40,2.0,2.5,25,0.65,0.9537343362462628,-2461.091733995117,14351.693496061082,0.45985401459854014,137,0.6276019639551613,0.5962402903592048
10,40,2.0,2.0,25,0.55,0.8984720399184423,-5194.305939208964,14003.795951360313,0.46853146853146854,143,0.49352637976936375,0.5962402903592048
10,40,2.0,2.0,25,0.65,0.8984720399184423,-5194.305939208964,14003.795951360313,0.46853146853146854,143,0.49352637976936375,0.5962402903592048
10,40,2.0,2.0,25,0.6,0.8984720399184423,-5194.305939208964,14003.795951360313,0.46853146853146854,143,0.49352637976936375,0.5962402903592048
8,32,2.0,2.5,28,0.6,1.1240911496372297,6574.471329535371,17242.44336939993,0.4642857142857143,140,0.471184525288773,0.5962402903592048
8,32,2.0,2.5,28,0.55,1.1240911496372297,6574.471329535371,17242.44336939993,0.4642857142857143,140,0.471184525288773,0.5962402903592048
8,32,2.0,2.5,28,0.65,1.1240911496372297,6574.471329535371,17242.44336939993,0.4642857142857143,140,0.471184525288773,0.5962402903592048
10,40,2.0,2.0,28,0.6,0.9451110590264483,-2669.613798288885,14003.795951360255,0.46853146853146854,143,0.40827621499371003,0.5962402903592048
10,40,2.0,2.0,28,0.55,0.9451110590264483,-2669.613798288885,14003.795951360255,0.46853146853146854,143,0.40827621499371003,0.5962402903592048
